@relation  generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
2.83624131293283,72.90302675970875,0
36.60769959907085,1.197570068220155,0
36.63766730297199,61.96142606820937,0
15.515979212681593,7.544107114440823,0
13.200911613563386,60.42552462719283,0
15.871601143460053,13.996471085613448,0
28.60851071428455,36.57037794926459,0
18.809511165665896,13.30103809847396,0
5.639201435915845,94.50644762984388,0
0.5552029866620428,29.775530523212012,0
16.597925945299263,39.66807485507153,0
35.70043722598922,1.6548566933361375,0
27.336295834400097,56.680071565027156,0
41.76259176714251,51.52058142280623,0
41.73921074701934,89.83532037279507,0
26.51816906466616,92.59486692444281,0
1.0165149322179818,53.65269384783941,0
23.52133159817169,70.29941103824656,0
20.51687687706103,84.08989746304948,0
14.772421559542245,8.493339569097602,0
4.157111275241541,46.600265459031206,0
23.555533525425606,85.77108673821611,0
40.913773895082834,41.75622091168232,0
39.06359611573134,28.00931276415476,0
23.147811505252147,80.42364427270647,0
10.795456571078507,19.725524866819544,0
13.857844360854452,80.49562009918722,0
17.853403637998664,85.64627717323381,0
5.250591449904963,49.29943352577435,0
10.00639664107271,46.67685198468979,0
3.8124940050546914,45.04275111043151,0
44.5759579706135,25.576168551661205,0
26.372847974359207,85.45991612051178,0
28.462324543297672,54.045688525207765,0
8.960962976801321,62.15818386633508,0
7.689360700757844,48.442850654103,0
20.21703896944588,38.325782677543174,0
18.12705123529302,31.402350275837076,0
4.872147195128669,74.22680012891058,0
7.696301135190472,92.56347410466876,0
27.500277618139606,33.32115923187654,0
22.28247515382805,40.7746151871285,0
12.164454397240508,34.06334761641229,0
13.590968100550917,31.01352596075545,0
0.2434903196326038,83.84782621069827,0
0.04606595906627542,4.830128251475352,0
23.35358428241717,49.42622109475653,0
10.897721609607688,4.352694693661152,0
4.009555028854856,38.509244112997955,0
28.45927264957215,98.25378080452923,0
36.59961943553478,63.27461089149769,0
0.08059423257203824,46.30799667463824,0
35.454532127427726,78.21110817018673,0
17.78288525388559,34.69963076892893,0
31.37991225739217,54.82650400303771,0
3.713994826605208,16.35590542476828,0
13.883875939421578,31.69633125428213,0
11.613090793506228,86.35936583964859,0
8.712677637208735,2.808197224932907,0
37.25329289832375,19.033601998277806,0
14.674656706641155,64.00793677565119,0
1.3003653231526524,60.35805759118532,0
10.000417625273233,27.392412709806358,0
37.81888566852459,85.04810970509196,0
37.632848005268855,55.71570735906563,0
30.473309994321525,20.005011787684225,0
15.213175342192363,46.071103706729645,0
0.5593765263529965,24.044050309974295,0
31.0143451371444,71.33385790015922,0
12.901321786359913,72.25563115664093,0
27.73266970888886,52.925660434602825,0
28.723875919200747,98.52175542634448,0
43.21474136519904,35.729880037677006,0
41.75553074202916,61.43536847952764,0
11.677483448957831,3.163546038177234,0
19.10029116248563,73.62971621708891,0
44.23190800118166,84.81797169318766,0
8.636935798906562,63.013811917405825,0
33.028714371281204,31.40070216207477,0
0.8364428800712526,66.38488919879755,0
1.724418422276925,83.50517005811898,0
26.676120679479258,29.097707392750326,0
5.295877240638292,48.405234162734764,0
7.548311653518151,78.13120706334446,0
34.32158198661542,45.41419889899423,0
36.45422174918414,53.79550725383828,0
13.557504723710661,70.99808283611654,0
17.174909598488515,46.104828211204754,0
27.42915314568882,85.64344833166608,0
31.92696809501694,5.878794428687173,0
20.89871974279486,32.15011790238502,0
16.376071361581932,42.63150906339802,0
44.79958369277201,60.07944214938852,0
15.012409239582887,79.60142918032584,0
18.57457030861791,82.83818317692183,0
23.228654330642712,98.48182666644368,0
13.796980149295049,66.87730149425293,0
28.674483231890676,26.784615005643275,0
31.759248765341898,10.699361174086286,0
37.96229549562231,73.09654472319694,0
42.711732605401075,65.64935045426222,0
15.532560958316981,45.27734815697405,0
19.54903607663212,15.110129016561501,0
34.11519187556053,96.38432929897678,0
39.48853779790644,80.06693740731323,0
35.68487607105671,43.642430531045626,0
42.30989882270625,51.28217887598381,0
15.747656837096727,1.0181342070799015,0
16.43995172257486,13.841821989755754,0
27.66529882917146,69.07837671822968,0
43.716764683784525,14.9900597094354,0
31.46803766796834,71.56308560550676,0
4.481715449601976,50.79330324280355,0
33.57840492186255,9.908283912069017,0
12.261729099875662,55.81574497667332,0
18.26515470426484,24.811734496364256,0
14.431636339557842,76.48064902420049,0
13.72937254509781,82.63883306497797,0
15.982800537521962,21.397441169035368,0
16.26964751759178,40.98431814792862,0
39.89418028278689,38.796627907945044,0
28.014718251141034,74.39421048153042,0
9.020766513284888,48.349264412447134,0
30.18244002867108,29.378413888886346,0
2.553689106096714,54.837053370877406,0
37.29978272917456,12.15508970012481,0
41.645185989093946,83.3573429881426,0
40.88718645421785,26.005915367204203,0
29.516758883919895,26.68530449297075,0
12.48693744144235,69.32469251958811,0
38.24708662521168,35.29637916649695,0
10.551473509870265,16.984811992364534,0
41.060678392663625,29.656530124175173,0
17.99632450226026,33.660747013840265,0
10.670102214943851,85.87534762159856,0
8.657631850479827,46.86824084885154,0
12.160112168221398,5.451488744283928,0
41.10024816394953,45.5167321858844,0
31.471436318453936,49.00589920527161,0
40.429676401854536,35.006055278586025,0
17.107687230868713,81.26912744541903,0
5.44857448500054,40.11363166386269,0
21.62920494664088,2.319624287994493,0
6.041238991367873,80.65889971607163,0
17.432831180439567,4.5936214272672355,0
19.174965867113013,11.642884847434065,0
44.89950892841591,14.70897148149527,0
4.5907755513240955,10.730237308602364,0
2.1241199129279034,22.848567747541416,0
43.44296334137291,38.14028461091572,0
9.488373162929545,64.94791699917151,0
1.6551560833889796,10.942994259607941,0
21.290959434813093,16.517596594355567,0
11.295639567647228,7.666535281167997,0
8.294210667259762,80.97412998830185,0
2.0826565715363197,43.90743304074628,0
27.518941715513083,17.65511921563777,0
12.942955237636095,64.21847713802524,0
2.175342716021802,12.331333388751842,0
6.112858255513841,78.97250837211023,0
26.931586572964665,69.26386015952988,0
20.62771416890973,77.63923443249885,0
35.0720874854289,27.824532799614012,0
33.34384188224419,38.60579446039506,0
35.18493281414155,2.6431537798748184,0
6.306071783616441,48.77780654055177,0
29.528197060300702,42.37473692148333,0
42.831168281382936,56.07805138235199,0
27.497090221444772,40.815400845913,0
25.77975290791075,58.45568245913984,0
43.579544592950086,34.31223319545307,0
27.980348819046323,41.63546846215572,0
11.45078980365103,30.233242410461358,0
19.45753488571897,91.69864063186346,0
44.43190531565523,94.57797888682418,0
41.17588028670452,87.71252548440309,0
39.31466127528063,31.48763474147982,0
4.72615664914036,94.7512936906365,0
14.542611214884644,49.576166622149344,0
42.66289449845755,31.8080179193867,0
2.417647436048915,77.54605958000647,0
43.49617591088846,74.8465175458835,0
20.226419181954107,1.8076366128060295,0
32.73506018124347,82.6674066997338,0
26.808646414050433,75.37438677856733,0
12.32807548459046,29.59617952557354,0
20.712757218921578,4.916858829996029,0
3.097174050904749,71.63391336283023,0
9.492791896638517,79.85125042011938,0
35.821827000300296,95.80637328031376,0
25.839806171970977,78.27170731217551,0
12.13804180593718,10.411685162511585,0
35.8177471123792,49.5129560392493,0
15.085271714606444,70.54246343335335,0
1.0604802633837869,77.15634736119857,0
0.24593663505625585,35.40902422178648,0
6.594508293718893,74.75302455691833,0
32.85458502186919,87.87591495083798,0
8.575195825556781,49.2908756625541,0
40.16423474910059,13.876184941159952,0
1.7878727914186792,2.2596143088959297,0
15.111030937175231,41.75379082256758,0
14.362107740322273,51.71818340753263,0
4.956644634647201,36.602618817932765,0
4.877262124489764,71.85813112461805,0
34.040233871713404,6.44623457938216,0
34.342838991786934,67.12282994803793,0
18.54806944292939,53.44145558508866,0
25.892929098668958,43.791599226370955,0
32.156938395982515,50.28331957626428,0
14.121269782926372,17.774281270326465,0
30.15859043565052,2.5503161541511776,0
31.09476889401669,45.690440355072084,0
0.07714733854165712,18.41559927057459,0
39.22817725887551,58.8449153325431,0
19.793376602690923,77.73392685307105,0
20.972586820364363,28.53878936441221,0
19.49686624886903,84.29146763975736,0
42.92857073384015,57.970996931581155,0
26.334671853283158,28.63568024720532,0
30.264258693299837,60.58402746513723,0
29.102612261108092,56.954883285139545,0
31.051164187265794,4.534024366894663,0
29.950420719637453,47.57498406413969,0
9.426374159107818,16.439985505134423,0
23.29825879983957,87.38669626602251,0
25.90878554452241,97.64001417429773,0
35.05679142264041,10.304718851466287,0
28.56667408119439,43.57067384636997,0
43.76121134475483,49.29734807681094,0
21.537941162223003,52.253372845937854,0
11.30628101265841,48.54123667680972,0
34.6652114791592,37.79646378616436,0
14.794125696611486,38.55540628437242,0
15.156671433962748,99.91780381553352,0
40.07935287827103,3.8096483745212573,0
1.279713927029405,51.82107168540957,0
31.205549936458446,93.62709104528983,0
