@relation  generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
72.73265769705998,46.6096820079917,0
92.83091242275135,97.29088650413425,0
99.65052629386977,81.29404322386247,0
60.063782529472974,39.69630875903808,0
71.82751891929047,22.729718379905684,0
70.14019999680445,43.69086675353866,0
78.76559278612439,87.0351334077633,0
99.01322726042119,7.905171939729061,0
80.122543758527,81.08177348099497,0
61.143376082305664,86.8293812084716,0
77.09712710614124,61.24505375351513,0
51.242512364609574,31.75146814768346,0
60.79640413129417,77.27895943664048,0
51.564190441137264,58.528159834469875,0
69.18702859170105,37.71729169790498,0
81.34818933199989,72.98844968865288,0
92.43924576412104,23.309777432251945,0
99.6267500027942,60.15773018573638,0
63.04117467724174,45.444503155205794,0
81.8780811932105,98.00195816334045,0
56.16494460643358,23.618277093226713,0
95.3687867447974,61.63260443169507,0
65.79121454503064,36.34546523179495,0
91.11802228456797,14.952862367770303,0
58.03546535488396,52.50083215719329,0
92.20897021141312,22.07170248691398,0
90.80261142270976,84.30679857358756,0
69.16297425702007,93.24054233315788,0
90.62979338768261,25.93115866949267,0
62.966326875209155,41.111515630277296,0
64.9905975389176,67.3744394837481,0
51.47311440760595,27.411831580309677,0
86.86608709501189,82.33242038442548,0
62.325300872975646,74.55762882824831,0
72.63390597924337,87.13305223892736,0
56.60053946177145,8.809518863415299,0
85.05633528050737,21.678888686646168,0
84.51952999705273,35.683615406850144,0
67.98304978519882,91.65611357258153,0
89.69113012872354,45.48660923303203,0
71.26273525982997,75.86035628031117,0
77.55332838334564,43.96039191010126,0
88.43158561493347,55.49370661136469,0
53.26982102682317,9.832268212664975,0
61.33559685004885,9.150054894258963,0
52.667814974903,18.57311883227235,0
71.56535726384917,56.71973948051515,0
53.91277710212751,49.43918778055364,0
54.26436334445346,74.91559749221877,0
57.04501565309184,29.835755669795784,0
84.8751623942855,82.2947016503942,0
58.4473998312582,23.588894249049254,0
89.12635873100058,64.33579134876231,0
50.82500658652442,30.093260908041653,0
78.74486987803442,63.39284153535319,0
59.48007995115815,47.56109773903764,0
99.63490489590973,77.70068974623088,0
76.17063828174395,97.73454709892032,0
64.85149483437891,36.70075087807189,0
54.06663007572381,40.67534384743164,0
81.02998920166267,52.54185387787902,0
76.25936621066583,62.20740737522201,0
69.32783139062245,91.41838845428758,0
50.27012639932135,23.57165320199275,0
