@relation  generated
@attribute A numeric
@attribute B numeric
@attribute class {0,1}

@data
53.9165423014355,35.1534518831122,0
59.37207079288835,39.98514264771553,0
95.48752050676605,24.30434241620935,0
3.954473930237556,37.727939316826415,0
3.631542690734211,9.66908275210315,0
90.35923729285757,0.33522265531472356,0
2.2971232327244464,36.38606978210351,0
44.11456283334872,53.12694693126942,0
59.81538817033732,47.191434518669645,0
88.88321215849288,30.743113989009515,0
4.782860771125598,31.88253627871005,0
41.36778340048754,27.44129304012158,0
74.9420843007163,38.48844944997627,0
45.98618269043346,22.607478683454193,0
62.741464495949046,14.043640045902215,0
43.97029556808898,53.351914895690484,0
12.184156075417283,51.82559279457851,0
46.513916501751915,14.667921694462244,0
12.034865461661937,40.3642736412661,0
63.40484958602732,19.257797648696396,0
46.400880548284206,35.35921674808963,0
70.53549243476228,47.83626287323192,0
56.99861410603703,3.940729929878335,0
60.144012119086504,3.658469866650358,0
32.303196059166744,45.69040273919922,0
24.6447927894654,31.583547946862193,0
16.787832181563218,49.58190581022998,0
5.290653004594644,43.49747398647757,0
43.61333447168805,8.069803740301376,0
49.89561817008322,20.480174488677257,0
39.281950532307825,44.347578913780104,0
71.50853270861082,0.1874276908447045,0
44.08305675817813,25.06629552503816,0
65.67179424684328,46.65428819472558,0
99.7585763584342,4.240381896997544,0
20.336497028186212,43.05376469801629,0
81.65469433005902,37.979272734090735,0
34.05529622431677,47.91674351632347,0
16.40317683133434,38.71179000097706,0
27.035859521311714,25.174070140396147,0
54.79590095039459,48.3454419748482,0
3.7634244210263845,25.583562893581888,0
8.81550653553142,51.973762023410565,0
71.65466020554831,44.78755324492761,0
42.630168892963866,18.244374228881927,0
80.3710320467073,21.355833002416308,0
73.09225715674312,27.57391707059306,0
47.41284624036137,34.17248464243762,0
53.60573833745041,23.614861065487183,0
91.55650217923794,51.1594154206457,0
24.867708650588614,41.69856900171301,0
70.86192886449021,11.752272036955874,0
95.83531330468324,20.048558495348082,0
58.91651966974171,7.710865811948292,0
16.610624975148006,22.73793239981623,0
80.06911489294644,46.90612136704757,0
38.6092216397808,52.776657636396784,0
75.27443111271069,28.50107916367594,0
40.31750960588323,21.157347012141194,0
75.62027134838766,38.58174785299637,0
92.17170537896574,8.836315024474404,0
83.1002885137661,28.960426736032716,0
65.79160489651319,17.47818144796995,0
25.54006251431168,26.826829192869205,0
10.966304334022801,34.11903424508073,0
82.43100714433864,39.78359328340913,0
80.4354794144622,23.7276435120116,0
82.75661590396025,12.163611124797214,0
74.07328148460316,3.1384711365116646,0
62.977582222831536,1.825110782677402,0
51.95330760220799,49.94278421193165,0
83.5042232641209,44.30003399212532,0
98.31941929277039,24.413913114521076,0
39.63948496358925,11.848917995308696,0
46.27556410621609,19.443859525541384,0
73.92463832244286,16.013441908253675,0
84.08523686803237,14.075337264765293,0
89.98222706548164,34.680361364381525,0
1.0829361727980658,49.589149308210516,0
95.97629199150242,53.13222975129196,0
98.41694619787295,35.668575238215595,0
38.72574191473188,52.12917265560578,0
67.348420557801,7.8403432112176,0
99.48844940938986,37.96142942053683,0
69.08591659584994,27.749881785605695,0
1.1417163876045455,6.279572916689729,0
12.826032616485204,13.46757326691916,0
75.58700903873607,16.434606816709962,0
48.97974504590457,44.378650886060015,0
11.655725215121196,35.93172189290336,0
89.0597293236759,29.327295176130505,0
12.0516706510879,18.49055791869323,0
5.0096251032508725,38.2738304972481,0
80.43917000107169,42.878943239095406,0
65.23803374411806,1.1124311436750622,0
49.192517127011214,6.1876307686945955,0
69.18715039642362,40.21821542192418,0
86.9366404900928,41.587917068359815,0
33.343952028165205,45.92162654885204,0
79.15195962767004,4.7189215896842285,0
93.09655271609678,45.417754877999,0
0.6957116747233831,41.53738940145644,0
0.8484524587021955,39.490838335013585,0
60.479457523255135,21.409502173781235,0
33.28180078536408,8.068384538165251,0
37.78962759172427,29.01150766619814,0
3.8893294866025663,30.55538797475696,0
45.253205582062236,27.694420490520645,0
7.413185476877457,51.414265339077616,0
4.928062480902115,43.686688820277055,0
74.05705729302935,42.85182073926739,0
5.22372282520257,33.23925085664807,0
59.9871454833976,18.541295927874582,0
41.14245519509673,9.94741993808259,0
32.24375537840811,28.280235030697938,0
13.421892315875732,30.505498684157427,0
81.71240057430813,51.264125550821696,0
86.289991732637,8.538751447222841,0
74.97083123430558,26.42956063754648,0
93.08154528126032,28.62363042317335,0
38.22027362223805,26.252210950376718,0
12.625381388917301,42.97533888252664,0
80.88709398786739,19.651971886965423,0
69.58115070086772,27.38723907696087,0
79.60806375847308,24.288141433632752,0
20.43783935214577,13.624234361049979,0
48.443358085084284,49.18774066454094,0
66.15551961830967,51.97999832312301,0
19.182956151446362,6.362729481397463,0
85.13182527989804,42.5954621958216,0
48.49749302333243,19.269635124956146,0
78.01297632106366,44.525481884170496,0
79.12380371338952,1.6333561191419401,0
42.223546211062185,48.11293334635833,0
75.76191068162419,30.627348692749813,0
9.505468674413258,43.31057707770038,0
43.82666214203941,1.8616064420938843,0
43.79054360772856,47.98668348022987,0
45.40899813189205,52.24951356062209,0
6.3458818204095095,49.52453108024683,0
61.55500906786975,29.97275210875536,0
91.58399568558856,24.416529139952225,0
96.45271622242632,28.65330725697887,0
37.45768917277884,34.6513627883308,0
90.65983224635323,42.4501444346697,0
35.97295959394939,3.246127917748944,0
37.249293807793194,39.814929178557804,0
67.83205352574275,36.32464519986182,0
96.96141495758093,25.748231205733767,0
59.27236651238058,4.0976104632807235,0
75.54231196003869,25.286444796286254,0
47.89201771317159,47.964950423988086,0
57.158189481000775,16.43721454206073,0
20.669215593087827,42.92143160342996,0
70.71912144848507,13.583150087028251,0
93.18707636155716,17.168796221152594,0
56.24609873212487,9.852123345053887,0
2.8397149549367016,4.632238002240353,0
49.905314323244,48.292303650975704,0
64.55364402223408,15.28439951658842,0
11.657982121858645,19.02195655583002,0
26.918649421992935,39.9960479524289,0
30.13942847408859,20.074265783866867,0
58.53859133125153,8.04615771301895,0
94.89956546981522,47.44095697450052,0
25.195003226220543,52.70596866261666,0
10.523423453746283,23.734463940282513,0
19.552324271889375,1.735832837760628,0
81.32946035209429,52.98836254584977,0
29.893219299691722,26.222494629479556,0
88.94020504657418,1.0921775215479999,0
36.642362701231576,0.2879772034509649,0
91.55085782207405,34.555612992749836,0
30.841557106070802,38.094305322466894,0
0.6750211531177625,0.02018118979349698,0
43.75945641697599,7.583485970337697,0
63.747764085978254,6.98340469754132,0
70.47942953942204,0.8876691554436851,0
57.9032009731233,2.593440075387164,0
